Provincia,Tipo Istituto,Codice Principale,Denominazione Principale,Indirizzo,CAP,Comune,Distretto,E-mail,Telefono,Codice Fiscale,Codice,Denominazione,All Students,School Type,Full Address,Latitude,Longitude
Palermo,ISTITUTO COMPRENSIVO,PAIC8A600B,I.C. TERMINI I. - TISIA D'IMERA,VIA DEL MAZZIERE,90018,TERMINI IMERESE,46,PAIC8A600B@istruzione.it,918143050,96024790824,PAEE8A601D,I.C. TERMINI/TISIA D'IM-R.SALVO,183,Prim,"VIA M.M.V. JEVOLELLA, 90118, TERMINI IMERESE",37.9776449,13.6885527
Palermo,ISTITUTO COMPRENSIVO,PAIC8A600B,I.C. TERMINI I. - TISIA D'IMERA,VIA DEL MAZZIERE,90018,TERMINI IMERESE,46,PAIC8A600B@istruzione.it,918143050,96024790824,PAEE8A602E,D.D. TERMINI IMERESE I-GARDENIA,271,Prim,"VIA DEL MAZZIERE, 90018, TERMINI IMERESE",37.9855778,13.69048
Palermo,ISTITUTO COMPRENSIVO,PAIC8A7007,I.C. PRIVITERA/POLIZZI,VIA PRINCIPE UMBERTO N.305,90047,PARTINICO,44,PAIC8A7007@istruzione.it,91202206,97317790828,PAEE8A7019,CAP. POLIZZI,384,Prim,"P.ZZA POETESSA BONURA, 90047, PARTINICO",38.0439209,13.1176588
Palermo,ISTITUTO COMPRENSIVO,PAIC8A8003,I.C. CASA DEL FANCIULLO,"VIA LIBERTA', 6",90047,PARTINICO,44,PAIC8A8003@istruzione.it,91541217,97317820823,PAEE8A8015,PAPA GIOVANNI PAOLO II,252,Prim,"VIA A. FOGAZZARO SNC, 90047, PARTINICO",38.0533711,13.1174904
Palermo,ISTITUTO COMPRENSIVO,PAIC8A8003,I.C. CASA DEL FANCIULLO,"VIA LIBERTA', 6",90047,PARTINICO,44,PAIC8A8003@istruzione.it,91541217,97317820823,PAEE8A8026,CASA DEL FANCIULLO,216,Prim,"VIA LIBERTA' 6, 90047, PARTINICO",38.0500264,13.1172072
Palermo,ISTITUTO COMPRENSIVO,PAIC8A900V,G. VASI,VIA DON G. COLLETTO,90034,CORLEONE,49,PAIC8A900V@istruzione.it,918463040,97326700826,PAEE8A9011,D.D. CORLEONE - S. MARIA,319,Prim,"VIA DON G. GALLETTO, 90034, CORLEONE",37.8170756,13.298073
Palermo,ISTITUTO COMPRENSIVO,PAIC8A900V,G. VASI,VIA DON G. COLLETTO,90034,CORLEONE,49,PAIC8A900V@istruzione.it,918463040,97326700826,PAEE8A9022,C.F.APRILE,124,Prim,"Non Disponibile, 90034, CORLEONE",37.8137744,13.2989432
Palermo,ISTITUTO COMPRENSIVO,PAIC8AA008,I.C. CRUILLAS -PA,"VIA SALERNO,19",90146,PALERMO,70,PAIC8AA008@istruzione.it,91220879,97154310821,PAEE8AA01A,PLESSO VITALI V.,119,Prim,"VIA INSERRA 1, 90146, PALERMO",38.1451779,13.3147359
Palermo,ISTITUTO COMPRENSIVO,PAIC8AA008,I.C. CRUILLAS -PA,"VIA SALERNO,19",90146,PALERMO,70,PAIC8AA008@istruzione.it,91220879,97154310821,PAEE8AA02B,PLESSO ROSMINI A.,69,Prim,"VIA CRUILLAS 1, 90145, PALERMO",38.1400065,13.3281203
Palermo,ISTITUTO COMPRENSIVO,PAIC8AA008,I.C. CRUILLAS -PA,"VIA SALERNO,19",90146,PALERMO,70,PAIC8AA008@istruzione.it,91220879,97154310821,PAEE8AA03C,I.C. CRUILLAS- PLESSO SALERNO,275,Prim,"VIA SALERNO19, 90146, PALERMO",38.1419277,13.3190325
Palermo,ISTITUTO COMPRENSIVO,PAIC8AB004,I.C. RITA ATRIA -PA,"LARGO CAVALIERI DI MALTA,9",90133,PALERMO,39,PAIC8AB004@istruzione.it,91321317,97239980820,PAEE8AB016,I.C ATRIA-PL. TURRISI COLONNA,129,Prim,"P.ZZA GRAN CANCELLIERE, 90134, PALERMO",38.116293,13.3592463
Palermo,ISTITUTO COMPRENSIVO,PAIC8AB004,I.C. RITA ATRIA -PA,"LARGO CAVALIERI DI MALTA,9",90133,PALERMO,39,PAIC8AB004@istruzione.it,91321317,97239980820,PAEE8AB038,VALVERDE - FERRARA,126,Prim,"VIA VALVERDE2, Non Disponibile, PALERMO",38.1205096,13.3628173
Palermo,ISTITUTO COMPRENSIVO,PAIC8AC00X,I.C. SCINA'/COSTA -PA,VIA LI BASSI 60,90128,PALERMO,41,PAIC8AC00X@istruzione.it,91486725,97251100828,PAEE8AC012,I.C. SCINA'/COSTA - CARRABIA,326,Prim,"VIA G.BATTISTA UGHETTI, 90127, PALERMO",38.1250789,13.3487943
Palermo,ISTITUTO COMPRENSIVO,PAIC8AC00X,I.C. SCINA'/COSTA -PA,VIA LI BASSI 60,90128,PALERMO,41,PAIC8AC00X@istruzione.it,91486725,97251100828,PAEE8AC023,GIOBERTI VINCENZO,181,Prim,"VIA CARMELO LAZZARO 1, 90127, PALERMO",38.1061516,13.356873
Palermo,ISTITUTO COMPRENSIVO,PAIC8AD00Q,I.C. LOMBARDO RADICE -PA,C.SO CALATAFIMI 241/A,90129,PALERMO,39,PAIC8AD00Q@istruzione.it,91422967,97251390825,PAEE8AD01T,I.C. LOMBARDO RADICE,265,Prim,"C.SO CALATAFIMI 241, 90129, PALERMO",38.108792,13.3439591
Palermo,ISTITUTO COMPRENSIVO,PAIC8AD00Q,I.C. LOMBARDO RADICE -PA,C.SO CALATAFIMI 241/A,90129,PALERMO,39,PAIC8AD00Q@istruzione.it,91422967,97251390825,PAEE8AD02V,VIA NAIROBI,28,Prim,"VIA NAIROBI 4, 90129, PALERMO",38.1079023,13.3463831
Palermo,ISTITUTO COMPRENSIVO,PAIC8AD00Q,I.C. LOMBARDO RADICE -PA,C.SO CALATAFIMI 241/A,90129,PALERMO,39,PAIC8AD00Q@istruzione.it,91422967,97251390825,PAEE8AD03X,PLESSO VERGA G.,78,Prim,"P.ZZA DELL'ORIGLIONE 10, 90134, PALERMO",38.1130514,13.3580645
Palermo,ISTITUTO COMPRENSIVO,PAIC8AD00Q,I.C. LOMBARDO RADICE -PA,C.SO CALATAFIMI 241/A,90129,PALERMO,39,PAIC8AD00Q@istruzione.it,91422967,97251390825,PAEE8AD041,OSPEDALE G. DI CRISTINA,95,Prim,"PIAZZA MONTALTO, 90134, PALERMO",38.1087994,13.35599
Palermo,ISTITUTO COMPRENSIVO,PAIC8AD00Q,I.C. LOMBARDO RADICE -PA,C.SO CALATAFIMI 241/A,90129,PALERMO,39,PAIC8AD00Q@istruzione.it,91422967,97251390825,PAEE8AD052,P.O. ISMET E CIVICO,36,Prim,"VIA TRICOMI, 90127, PALERMO",38.1016937,13.3565979
Palermo,ISTITUTO COMPRENSIVO,PAIC8AD00Q,I.C. LOMBARDO RADICE -PA,C.SO CALATAFIMI 241/A,90129,PALERMO,39,PAIC8AD00Q@istruzione.it,91422967,97251390825,PAEE8AD063,I.C. G.E. NUCCIO,109,Prim,"VIA MONGITORE 4, 90134, PALERMO",38.1103128,13.3575523
Palermo,ISTITUTO COMPRENSIVO,PAIC8AF00B,I.C. CACCAMO - G. BARBERA,VIA ORTO DEGLI ANGELI,90012,CACCAMO,46,PAIC8AF00B@istruzione.it,918148210,96021840820,PAEE8AF01D,I.C. CACCAMO- G. BARBERA,281,Prim,"VIA ORTO DEGLI ANGELI, 90012, CACCAMO",37.9336178,13.6665156
Palermo,ISTITUTO COMPRENSIVO,PAIC8AF00B,I.C. CACCAMO - G. BARBERA,VIA ORTO DEGLI ANGELI,90012,CACCAMO,46,PAIC8AF00B@istruzione.it,918148210,96021840820,PAEE8AF02E,ROSARIO LIVATINO,14,Prim,"FRAZ. S. GIOVANNI LI GRECI, 90012, CACCAMO",37.9303332,13.6620306
Palermo,ISTITUTO COMPRENSIVO,PAIC8AG007,I.C. CARINI-CALDERONE/TORRETTA,"VIA EMILIA,1",90044,CARINI,42,PAIC8AG007@istruzione.it,918668399,80029730829,PAEE8AG019,I.C. CARINI CALDERONE-TORRETTA,129,Prim,"VIA LAMPEDUSA, 90040, TORRETTA",38.1293611,13.2336529
Palermo,ISTITUTO COMPRENSIVO,PAIC8AG007,I.C. CARINI-CALDERONE/TORRETTA,"VIA EMILIA,1",90044,CARINI,42,PAIC8AG007@istruzione.it,918668399,80029730829,PAEE8AG02A,PLESSO CALDERONE,342,Prim,"EMILIA3, 90144, CARINI",38.1433055,13.3385147
Palermo,ISTITUTO COMPRENSIVO,PAIC8AH003,I.C. CASTELBUONO-F.MINA'PALUMBO,"VIA SANDRO PERTINI, 40",90013,CASTELBUONO,48,PAIC8AH003@istruzione.it,921671165,82000530822,PAEE8AH015,I.C. CASTELBUONO-TEN.L.CORTINA,142,Prim,"VIA TEN.LUIGI CORTINA, 90013, CASTELBUONO",37.9275701,14.0921607
Palermo,ISTITUTO COMPRENSIVO,PAIC8AH003,I.C. CASTELBUONO-F.MINA'PALUMBO,"VIA SANDRO PERTINI, 40",90013,CASTELBUONO,48,PAIC8AH003@istruzione.it,921671165,82000530822,PAEE8AH026,PARCO RIMEMBRANZE = CASTELBUONO,131,Prim,"PARCO DELLE RIMEMBRANZE, 90013, CASTELBUONO",37.9350837,14.0898033
Palermo,ISTITUTO COMPRENSIVO,PAIC8AH003,I.C. CASTELBUONO-F.MINA'PALUMBO,"VIA SANDRO PERTINI, 40",90013,CASTELBUONO,48,PAIC8AH003@istruzione.it,921671165,82000530822,PAEE8AH037,ISNELLO,31,Prim,"VIA CARMELO VIRGA, 90010, ISNELLO",37.9445831,14.0092659
Palermo,ISTITUTO COMPRENSIVO,PAIC8AJ008,I.C. CEFALU' - NICOLA BOTTA,"VIA ENRICO FERMI, 4",90015,CEFALU',48,PAIC8AJ008@istruzione.it,921421242,82000590826,PAEE8AJ01A,I.C. CEFALU' - NICOLA BOTTA,313,Prim,"VIA ALDO MORO 2, 90015, CEFALU'",38.0341395,14.0210385
Palermo,ISTITUTO COMPRENSIVO,PAIC8AJ008,I.C. CEFALU' - NICOLA BOTTA,"VIA ENRICO FERMI, 4",90015,CEFALU',48,PAIC8AJ008@istruzione.it,921421242,82000590826,PAEE8AJ02B,SPINUZZA = CEFALU',121,Prim,"CORSO RUGGERO, 90015, CEFALU'",38.038824,14.0219901
Palermo,ISTITUTO COMPRENSIVO,PAIC8AJ008,I.C. CEFALU' - NICOLA BOTTA,"VIA ENRICO FERMI, 4",90015,CEFALU',48,PAIC8AJ008@istruzione.it,921421242,82000590826,PAEE8AJ03C,GRATTERI,16,Prim,"PIAZZA UNGHERIA, 90010, GRATTERI",37.9688513,13.9721219
Palermo,ISTITUTO COMPRENSIVO,PAIC8AK004,I.C. L.DA VINCI /G.CARDUCCI -PA,VIA FERDINANDO DI GIORGI 48,90145,PALERMO,43,PAIC8AK004@istruzione.it,91401313,80012580827,PAEE8AK016,I.C. LEONARDO DA VINCI,380,Prim,"VIA F. DI GIORGI 48, 90145, PALERMO",38.1552788,13.3238851
Palermo,ISTITUTO COMPRENSIVO,PAIC8AL00X,I.C. GIOVANNI XXIII /PIAZZI -PA,"VIA MARIO RUTELLI, 50",90143,PALERMO,69,PAIC8AL00X@istruzione.it,91343733,97279060822,PAEE8AL012,I.C. GIOV. XXIII/PIAZZI-TRIESTE,575,Prim,"VIA SAMPOLO 63, 90143, PALERMO",38.1401308,13.3516598
Palermo,ISTITUTO COMPRENSIVO,PAIC8AM00Q,I.C. GIOTTO /CIPOLLA,VIA GIOTTO N.41,90145,PALERMO,43,PAIC8AM00Q@istruzione.it,91225333,97279220822,PAEE8AM01T,I.C. GIOTTO/CIPOLLA-BORSELLINO,461,Prim,"VIA GIOTTO 41, 90145, PALERMO",38.1311127,13.3340466
Palermo,ISTITUTO COMPRENSIVO,PAIC8AM00Q,I.C. GIOTTO /CIPOLLA,VIA GIOTTO N.41,90145,PALERMO,43,PAIC8AM00Q@istruzione.it,91225333,97279220822,PAEE8AM03X,PALAGONIA,95,Prim,"VIA PALAGONIA 46, 90145, PALERMO",38.1364372,13.3350629
Palermo,ISTITUTO COMPRENSIVO,PAIC8AM00Q,I.C. GIOTTO /CIPOLLA,VIA GIOTTO N.41,90145,PALERMO,43,PAIC8AM00Q@istruzione.it,91225333,97279220822,PAEE8AM041,GIORDANO U. = TOMASELLI,169,Prim,"VIA DAIDONE 24, 90144, PALERMO",38.1358978,13.3395442
Palermo,ISTITUTO COMPRENSIVO,PAIC8AN00G,I.C. ALBERICO GENTILI -PA,"VIA F.LO IACONO, 1",90144,PALERMO,43,PAIC8AN00G@istruzione.it,916251761,80012620821,PAEE8AN01N,I.C. ALBERICO GENTILI- G.PITRE',243,Prim,"VIA DAMIANI ALMEJDA 27, 90141, PALERMO",38.1303149,13.3438939
Palermo,ISTITUTO COMPRENSIVO,PAIC8AP007,I.C. M.RAPISARDI /GARIBALDI -PA,VIA CALTANISSETTA 27,90141,PALERMO,43,PAIC8AP007@istruzione.it,916260510,80022700829,PAEE8AP019,I.C. M. RAPISARDI,429,Prim,"VIA CALTANISSETTA 27, 90141, PALERMO",38.1285901,13.3494626
Palermo,ISTITUTO COMPRENSIVO,PAIC8AQ003,I.C. UDITORE /SETTI CARRARO -PA,VIA TIEPOLO N.4,90145,PALERMO,43,PAIC8AQ003@istruzione.it,91205442,80019860826,PAEE8AQ015,BERNINI,89,Prim,"VIA PAPALEO 8, 90145, PALERMO",38.1363168,13.3222581
Palermo,ISTITUTO COMPRENSIVO,PAIC8AQ003,I.C. UDITORE /SETTI CARRARO -PA,VIA TIEPOLO N.4,90145,PALERMO,43,PAIC8AQ003@istruzione.it,91205442,80019860826,PAEE8AQ026,VERGA,72,Prim,"VIA UDITORE 21, 90145, PALERMO",38.132703,13.323273
Palermo,ISTITUTO COMPRENSIVO,PAIC8AQ003,I.C. UDITORE /SETTI CARRARO -PA,VIA TIEPOLO N.4,90145,PALERMO,43,PAIC8AQ003@istruzione.it,91205442,80019860826,PAEE8AQ037,I.C. UDITORE/S.CARRARO-BUTTITTA,379,Prim,"VIA CIMABUE20, 90145, PALERMO",38.1309478,13.3264643
Palermo,ISTITUTO COMPRENSIVO,PAIC8AR00V,I.C. GIUSEPPE SCELSA -PA,"VIA VILLANI, 40",90129,PALERMO,41,PAIC8AR00V@istruzione.it,917798925,80019800822,PAEE8AR011,I.C. GIUSEPPE SCELSA,154,Prim,"VIA VILLAGRAZIA 298, 90126, PALERMO",38.0764944,13.3322938
Palermo,ISTITUTO COMPRENSIVO,PAIC8AR00V,I.C. GIUSEPPE SCELSA -PA,"VIA VILLANI, 40",90129,PALERMO,41,PAIC8AR00V@istruzione.it,917798925,80019800822,PAEE8AR044,BARONE SCALA,81,Prim,"BAGLIO BARONE SCALA 3, 90126, PALERMO",38.0858408,13.3476443
Palermo,ISTITUTO COMPRENSIVO,PAIC8AR00V,I.C. GIUSEPPE SCELSA -PA,"VIA VILLANI, 40",90129,PALERMO,41,PAIC8AR00V@istruzione.it,917798925,80019800822,PAEE8AR055,A.SOLE,81,Prim,"VIA MOLARA 30, 90126, PALERMO",38.0808808,13.3111396
Palermo,ISTITUTO COMPRENSIVO,PAIC8AR00V,I.C. GIUSEPPE SCELSA -PA,"VIA VILLANI, 40",90129,PALERMO,41,PAIC8AR00V@istruzione.it,917798925,80019800822,PAEE8AR066,NUOVO PAGLIARELLI,202,Prim,"VIA VILLANI S.N., 90129, PALERMO",38.0927183,13.3340026
Palermo,ISTITUTO COMPRENSIVO,PAIC8AS004,I.C. MARGHERITA HACK -PA,VIA CESARE TERRANOVA N. 93,90131,PALERMO,41,PAIC8AS004@istruzione.it,916605017,80018260820,PAEE8AS027,I.C.MARGHERITA HACK -PAULSEN,571,Prim,"P.LE CARDINALE FRANCESCO CARPINO 3/5, 90129, PALERMO",38.1000207,13.3242426
Palermo,ISTITUTO COMPRENSIVO,PAIC8AT00X,I.C. SPERONE / PERTINI -PA,"VIA GIANNOTTA, 4",90121,PALERMO,41,PAIC8AT00X@istruzione.it,91478848,80048990826,PAEE8AT012,SPERONE PERTINI PLESSO PUGLISI,287,Prim,"VIA N. GIANNOTTA 4, 90121, PALERMO",38.0959641,13.4091213
Palermo,ISTITUTO COMPRENSIVO,PAIC8AT00X,I.C. SPERONE / PERTINI -PA,"VIA GIANNOTTA, 4",90121,PALERMO,41,PAIC8AT00X@istruzione.it,91478848,80048990826,PAEE8AT023,SPERONE-PERTINI PLESSO RANDAZZO,70,Prim,"VIA SPERONE 79, 90121, PALERMO",38.0985984,13.4049531
Palermo,ISTITUTO COMPRENSIVO,PAIC8AT00X,I.C. SPERONE / PERTINI -PA,"VIA GIANNOTTA, 4",90121,PALERMO,41,PAIC8AT00X@istruzione.it,91478848,80048990826,PAEE8AT034,SPERONE PERTINI PLESSO PERTINI,179,Prim,"VIA FELICE CAVALLOTTI 1, 90121, PALERMO",38.0980596,13.3959751
Palermo,ISTITUTO COMPRENSIVO,PAIC8AU00Q,I.C. PESTALOZZI/CAVOUR-PA,"VIA CROCIFISSO A PIETRATAGLIATA,7D",90135,PALERMO,39,PAIC8AU00Q@istruzione.it,91421679,80057080824,PAEE8AU01T,V.DA FELTRE,131,Prim,"C.SO CALATAFIMI 1035, 90132, PALERMO",38.0969721,13.3147627
Palermo,ISTITUTO COMPRENSIVO,PAIC8AU00Q,I.C. PESTALOZZI/CAVOUR-PA,"VIA CROCIFISSO A PIETRATAGLIATA,7D",90135,PALERMO,39,PAIC8AU00Q@istruzione.it,91421679,80057080824,PAEE8AU03X,I.C. PESTALOZZI/CAV.-T.MARCEL.,249,Prim,"VIA T. MARCELLINI N. 2, 90135, PALERMO",38.1006752,13.3201588
Palermo,ISTITUTO COMPRENSIVO,PAIC8AV00G,I.C. MAREDOLCE - PA,"VIA FICHIDINDIA, 6",90124,PALERMO,41,PAIC8AV00G@istruzione.it,91447988,80013640828,PAEE8AV01N,I.C. MAREDOLCE - G. OBERDAN,255,Prim,"VIA PIETRO SPICA 5, 90124, PALERMO",38.1000897,13.3701064
Palermo,ISTITUTO COMPRENSIVO,PAIC8AV00G,I.C. MAREDOLCE - PA,"VIA FICHIDINDIA, 6",90124,PALERMO,41,PAIC8AV00G@istruzione.it,91447988,80013640828,PAEE8AV02P,LARGO ERCOLE,113,Prim,"LARGO ERCOLE 5, 90124, PALERMO",38.1002448,13.3730861
Palermo,ISTITUTO COMPRENSIVO,PAIC8AW00B,I.C.PARTINICO ARCHIMEDE/LA FATA,"VIALE DELLA REGIONE, 32",90047,PARTINICO,44,PAIC8AW00B@istruzione.it,916467838,80028840827,PAEE8AW02E,LA FATA,310,Prim,"VIA MARCONI N.2, 90047, PARTINICO",38.0500775,13.1232429
Palermo,ISTITUTO COMPRENSIVO,PAIC8AX007,I.C. I. FLORIO - S. LORENZO -PA,"VIA F.PPO DI GIOVANNI, 88",90146,PALERMO,70,PAIC8AX007@istruzione.it,916881777,80017320823,PAEE8AX019,SAN LORENZO,109,Prim,"VIA SAN LORENZO 89, 90146, PALERMO",38.1609037,13.3272575
Palermo,ISTITUTO COMPRENSIVO,PAIC8AX007,I.C. I. FLORIO - S. LORENZO -PA,"VIA F.PPO DI GIOVANNI, 88",90146,PALERMO,70,PAIC8AX007@istruzione.it,916881777,80017320823,PAEE8AX03B,BENTIVEGNA,98,Prim,"VIA SAN LORENZO 85, 90146, PALERMO",38.1608417,13.3275578
Palermo,ISTITUTO COMPRENSIVO,PAIC8AX007,I.C. I. FLORIO - S. LORENZO -PA,"VIA F.PPO DI GIOVANNI, 88",90146,PALERMO,70,PAIC8AX007@istruzione.it,916881777,80017320823,PAEE8AX04C,PLESSO DOMINO,192,Prim,"VIA CLAUDIO DOMINO 2, 90146, PALERMO",38.1649721,13.3254444
Palermo,ISTITUTO COMPRENSIVO,PAIC8AY003,I.C. MONTEGRAPPA /R. SANZIO-PA,VIA ERNESTO BASILE 170,90128,PALERMO,41,PAIC8AY003@istruzione.it,91484817,80026740821,PAEE8AY015,I.C. MONTEGRAPPA/R. SANZIO,264,Prim,"VIA ROCCELLA 37, 90128, PALERMO",38.1012201,13.3513104
Palermo,ISTITUTO COMPRENSIVO,PAIC8AY003,I.C. MONTEGRAPPA /R. SANZIO-PA,VIA ERNESTO BASILE 170,90128,PALERMO,41,PAIC8AY003@istruzione.it,91484817,80026740821,PAEE8AY026,MEDAGLIE D'ORO,156,Prim,"VIA PIER LUIGI DEODATO 7, 90128, PALERMO",38.0957602,13.3462578
Palermo,ISTITUTO COMPRENSIVO,PAIC8AY003,I.C. MONTEGRAPPA /R. SANZIO-PA,VIA ERNESTO BASILE 170,90128,PALERMO,41,PAIC8AY003@istruzione.it,91484817,80026740821,PAEE8AY037,PLESSO MONTEGRAPPA PREFABBRICAT,57,Prim,"VIA ROCCELLA N.27, 90128, PALERMO",38.1018959,13.3516352
Palermo,ISTITUTO COMPRENSIVO,PAIC8AZ00V,I.C. RUSSO / RACITI - PA,"VIA TINDARI , 52",90135,PALERMO,43,PAIC8AZ00V@istruzione.it,916730533,80047400827,PAEE8AZ011,I.C. RUSSO/RACITI - DELEDDA,62,Prim,"LARGO GIBILMANNA 8, 90135, PALERMO",38.1314328,13.2967093
Palermo,ISTITUTO COMPRENSIVO,PAIC8AZ00V,I.C. RUSSO / RACITI - PA,"VIA TINDARI , 52",90135,PALERMO,43,PAIC8AZ00V@istruzione.it,916730533,80047400827,PAEE8AZ022,DON BOSCO,213,Prim,"VIA ALIA, 90100, PALERMO",38.1325916,13.2955045
Palermo,ISTITUTO COMPRENSIVO,PAIC8BA00V,CARDUCCI GRAMSCI,VIA CLAUDIO TRAINA 4,90011,BAGHERIA,45,PAIC8BA00V@istruzione.it,91964430,90022290820,PAEE8BA011,D.D. BAGHERIA V - A. GRAMSCI,133,Prim,"VIA LA MALFA-GAGINI, 90011, BAGHERIA",38.0720347,13.5060606
Palermo,ISTITUTO COMPRENSIVO,PAIC8BA00V,CARDUCCI GRAMSCI,VIA CLAUDIO TRAINA 4,90011,BAGHERIA,45,PAIC8BA00V@istruzione.it,91964430,90022290820,PAEE8BA022,E.LOI - BAGHERIA V,228,Prim,"VIA C. TRAINA 4, 90011, BAGHERIA",38.0734664,13.5126663
Palermo,ISTITUTO COMPRENSIVO,PAIC8BB00P,MANERI INGRASSIA-DON MILANI,"PASSAGGIO DEI PICCIOTTI, 3",90123,PALERMO,41,PAIC8BB00P@istruzione.it,91476364,97343610826,PAEE8BB01R,PLESSO PASSAGGIO,164,Prim,"VIA PASSAGGIO DEI PICCIOTTI 5, 90123, PALERMO",38.104594,13.3843414
Palermo,ISTITUTO COMPRENSIVO,PAIC8BB00P,MANERI INGRASSIA-DON MILANI,"PASSAGGIO DEI PICCIOTTI, 3",90123,PALERMO,41,PAIC8BB00P@istruzione.it,91476364,97343610826,PAEE8BB02T,INGRASSIA,194,Prim,"VIA V.STATELLA 21, 90123, PALERMO",38.103559,13.3833831
Palermo,ISTITUTO COMPRENSIVO,PAIC8BB00P,MANERI INGRASSIA-DON MILANI,"PASSAGGIO DEI PICCIOTTI, 3",90123,PALERMO,41,PAIC8BB00P@istruzione.it,91476364,97343610826,PAEE8BB03V,D.D. C. MANERI-INGRASSIA,181,Prim,"VIALE DEI PICCIOTTI 8, 90123, PALERMO",38.103982,13.3836591
Palermo,ISTITUTO COMPRENSIVO,PAIC8BC00E,I.C. G. FALCONE - CARINI -,"CORSO UMBERTO PRIMO, N.8",90044,CARINI,42,PAIC8BC00E@istruzione.it,918661302,97343620825,PAEE8BC01L,D.D. CARINI I - S.VINCENZO,263,Prim,"CORSO UMBERTO PRIMO, 90044, CARINI",38.1326517,13.1819427
Palermo,ISTITUTO COMPRENSIVO,PAIC8BC00E,I.C. G. FALCONE - CARINI -,"CORSO UMBERTO PRIMO, N.8",90044,CARINI,42,PAIC8BC00E@istruzione.it,918661302,97343620825,PAEE8BC02N,AGLIASTRELLI,187,Prim,"VIA LOMBARDIA 4, 90044, CARINI",38.135823,13.1866686
Palermo,ISTITUTO COMPRENSIVO,PAIC8BD00A,COLLESANO,VIA DELLA FIERA SNC,90016,COLLESANO,48,PAIC8BD00A@istruzione.it,921664544,96033110824,PAEE8BD01C,G.DE MARIA,132,Prim,"VIA TOMMASO VILLA 43, 90016, COLLESANO",37.9231194,13.9371155
Palermo,ISTITUTO COMPRENSIVO,PAIC8BD00A,COLLESANO,VIA DELLA FIERA SNC,90016,COLLESANO,48,PAIC8BD00A@istruzione.it,921664544,96033110824,PAEE8BD02D,SCILLATO,24,Prim,"VIA P. MATTARELLA 35, 90020, SCILLATO",37.8570579,13.9066493
Palermo,ISTITUTO COMPRENSIVO,PAIC8BE006,I.C .N..SAURO -R. FRANCHETTI,V.LE A. D'AOSTA / VIA MAIONE DA BARI,90124,PALERMO,41,PAIC8BE006@istruzione.it,917327668,97367890825,PAEE8BE018,D.D. NAZARIO SAURO - PA,212,Prim,"VIA AMEDEO D'AOSTA 20, 90123, PALERMO",38.10383,13.38668
Palermo,ISTITUTO COMPRENSIVO,PAIC8BE006,I.C .N..SAURO -R. FRANCHETTI,V.LE A. D'AOSTA / VIA MAIONE DA BARI,90124,PALERMO,41,PAIC8BE006@istruzione.it,917327668,97367890825,PAEE8BE029,PLESSO G. ALAGNA,168,Prim,"VIA DOMENICO BAZZANO, 90123, PALERMO",38.101592,13.3880092
Palermo,ISTITUTO COMPRENSIVO,PAIC8BF002,IC DE AMICIS - DA VINCI,"VIA ROSSO DI SAN SECONDO,1",90135,PALERMO,43,PAIC8BF002@istruzione.it,91409294,97367880826,PAEE8BF014,D.D. E.DE AMICIS-ROSSO DI S.SEC,151,Prim,"VIA ROSSO DI S.SECONDO 1, 90135, PALERMO",38.1206399,13.3294816
Palermo,ISTITUTO COMPRENSIVO,PAIC8BF002,IC DE AMICIS - DA VINCI,"VIA ROSSO DI SAN SECONDO,1",90135,PALERMO,43,PAIC8BF002@istruzione.it,91409294,97367880826,PAEE8BF025,DE AMICIS =PLESSO VIA N. SAURO,180,Prim,"VIA N.SAURO N.11, 90145, PALERMO",38.1227713,13.3327559
Palermo,ISTITUTO COMPRENSIVO,PAIC8BF002,IC DE AMICIS - DA VINCI,"VIA ROSSO DI SAN SECONDO,1",90135,PALERMO,43,PAIC8BF002@istruzione.it,91409294,97367880826,PAEE8BF036,LEONARDO,123,Prim,"VIA SERRADIFALCO 190, 90145, PALERMO",38.1267735,13.3374461
Palermo,ISTITUTO COMPRENSIVO,PAIC8BJ00V,"I.C.S. ""CESAREO-SALGARI""","VIA G. PARATORE,36",90124,PALERMO,41,PAIC8BJ00V@istruzione.it,91444700,80015200829,PAEE8BJ011,PRIMARIA PLESSO ALONGI- SALGARI,207,Prim,"VIA ALONGI 8, 90124, PALERMO",38.0943155,13.3774568
Palermo,ISTITUTO COMPRENSIVO,PAIC8BJ00V,"I.C.S. ""CESAREO-SALGARI""","VIA G. PARATORE,36",90124,PALERMO,41,PAIC8BJ00V@istruzione.it,91444700,80015200829,PAEE8BJ022,D.D. E. SALGARI -PA,428,Prim,"VIA GIUSEPPE PARATORE, 90124, PALERMO",38.0940989,13.3739942
Palermo,ISTITUTO COMPRENSIVO,PAIC8BK00P,I.C. VILLABATE 2,VIA FIDUCCIA 7/A,90039,VILLABATE,45,PAIC8BK00P@istruzione.it,916159077,97113440826,PAEE8BK01R,D.D. VILLABATE II- V. FIDUCCIA,442,Prim,"VIA FIDUCCIA N.7/A, 90039, VILLABATE",38.0757479,13.4516596
Palermo,ISTITUTO COMPRENSIVO,PAIC8BK00P,I.C. VILLABATE 2,VIA FIDUCCIA 7/A,90039,VILLABATE,45,PAIC8BK00P@istruzione.it,916159077,97113440826,PAEE8BK02T,PALAGONIA,314,Prim,"VIA MERCE' SNC, 90039, VILLABATE",38.0867455,13.4529301
